article_id;full_name;sex;birth_year;city;state;country;continent;latitude;longitude;occupation;industry;domain;article_languages;page_views;average_views;historical_popularity_index
1749;Ancus Marcius;Male;-700;Rome;;Italy;Europe;;;Politician;Government;Institutions;34;603418;17748;262.491
657094;Lysippos;Male;-400;Sicyon;;Greece;Europe;379.841;2.271.115;Sculptor;Fine Arts;Arts;33;777728;23568;262.478
146803;Leif Ericson;Male;970;Other;;Iceland;Europe;65;-18;Explorer;Explorers;Exploration;70;4615953;65942;262.478
148785;Quintillus;Male;220;Sirmium;;Serbia;Europe;4.498.333;1.961.667;Politician;Government;Institutions;42;524542;12489;262.469
27069;Søren Kierkegaard;Male;1813;Copenhagen;;Denmark;Europe;5.567.611;1.256.833;Philosopher;Philosophy;Humanities;87;10385426;119373;262.444
152833;Sitting Bull;Male;1831;Grand River;ND;United States;North America;;;Politician;Government;Institutions;69;5806146;84147;262.439
60845;Robert Baden-Powell, 1st Baron Baden-Powell;Male;1857;London;;United Kingdom;Europe;515.172;-0.173;Military Personnel;Military;Institutions;56;2517095;44948;262.428
147219;Philip the Apostle;Male;1;Bethsaida;Galilee;Israel;Asia;32.91;35.631;Religious Figure;Religion;Institutions;60;1302960;21716;262.419
99340;Sergei Rachmaninoff;Male;1873;Velikiy Novgorod;;Russia;Europe;;;Composer;Music;Arts;54;6441814;119293;262.416
51584;Eva Perón;Female;1919;Los Toldos;;Argentina;South America;-35;-6.103.333;Politician;Government;Institutions;73;11272900;154423;262.402
22196;Orson Welles;Male;1915;Kenosha;WI;United States;North America;4.258.222;-8.784.556;Actor;Film And Theatre;Arts;66;12833460;194446;262.388
10780405;Skanderbeg;Male;1405;Dibra;;Albania;Europe;4.171.667;20.35;Politician;Government;Institutions;53;2260739;42655;262.387
321019;Cleisthenes;Male;-570;Other;;Unknown;Unknown;;;Politician;Government;Institutions;34;1654757;48669;262.384
15837;Jean Cocteau;Male;1889;Maisons-Laffitte;;France;Europe;489.469;21.456;Writer;Language;Humanities;60;4795683;79928;262.379
32442;Vladimir Vladimirovich Nabokov;Male;1899;Saint Petersburg;;Russia;Europe;59.95;30.3;Writer;Language;Humanities;84;6509798;77498;262.376
